PostalCode,SFBB availability (% premises),UFBB availability (% premises),FTTP availability (% premises),oa11cd,Street,City,County
TR184QY,0,100,100,E00096000,Cornwall 070A,Cornwall 070,Cornwall
TR184QZ,0,100,100,E00095997,Cornwall 070A,Cornwall 070,Cornwall
TR184RD,0,100,100,E00095958,Cornwall 067C,Cornwall 067,Cornwall
TR184RE,0,100,100,E00095958,Cornwall 067C,Cornwall 067,Cornwall
TR184RF,0,100,100,E00095960,Cornwall 067C,Cornwall 067,Cornwall
TR184RG,0,100,100,E00095960,Cornwall 067C,Cornwall 067,Cornwall
TR184RH,0,100,100,E00095957,Cornwall 067C,Cornwall 067,Cornwall
TR184RJ,0,100,100,E00095958,Cornwall 067C,Cornwall 067,Cornwall
TR184RL,0,100,100,E00095958,Cornwall 067C,Cornwall 067,Cornwall
TR184RN,0,100,100,E00095957,Cornwall 067C,Cornwall 067,Cornwall
TR184RP,0,100,100,E00095957,Cornwall 067C,Cornwall 067,Cornwall
TR184RQ,0,100,100,E00095957,Cornwall 067C,Cornwall 067,Cornwall
TR184RR,0,100,100,E00095957,Cornwall 067C,Cornwall 067,Cornwall
TR184RS,0,100,100,E00095960,Cornwall 067C,Cornwall 067,Cornwall
TR184RT,0,100,100,E00095957,Cornwall 067C,Cornwall 067,Cornwall
TR184RU,0,100,100,E00095957,Cornwall 067C,Cornwall 067,Cornwall
TR184RX,0,100,100,E00095960,Cornwall 067C,Cornwall 067,Cornwall
TR184RY,0,100,100,E00095960,Cornwall 067C,Cornwall 067,Cornwall
TR184RZ,0,100,100,E00095960,Cornwall 067C,Cornwall 067,Cornwall
TR184SA,0,100,100,E00095957,Cornwall 067C,Cornwall 067,Cornwall
TR184SB,0,100,100,E00095957,Cornwall 067C,Cornwall 067,Cornwall
TR184SG,0,100,100,E00095956,Cornwall 068A,Cornwall 068,Cornwall
TR184SH,0,100,100,E00095956,Cornwall 068A,Cornwall 068,Cornwall
TR184SN,0,100,100,E00095956,Cornwall 068A,Cornwall 068,Cornwall
TR184SP,0,100,100,E00095956,Cornwall 068A,Cornwall 068,Cornwall
TR184SR,0,100,100,E00095956,Cornwall 068A,Cornwall 068,Cornwall
TR184SS,0,100,100,E00095956,Cornwall 068A,Cornwall 068,Cornwall
TR184ST,0,100,100,E00095959,Cornwall 067C,Cornwall 067,Cornwall
TR184SU,0,80,80,E00095958,Cornwall 067C,Cornwall 067,Cornwall
TR184SW,0,83.3,83.3,E00095956,Cornwall 068A,Cornwall 068,Cornwall
TR184SX,0,100,100,E00095959,Cornwall 067C,Cornwall 067,Cornwall
TR184SY,0,100,100,E00095999,Cornwall 070A,Cornwall 070,Cornwall
TR184TB,0,50,50,E00095958,Cornwall 067C,Cornwall 067,Cornwall
TR184TF,0,84.6,84.6,E00095959,Cornwall 067C,Cornwall 067,Cornwall
TR184TG,0,100,100,E00095999,Cornwall 070A,Cornwall 070,Cornwall
TR184TH,0,100,100,E00095959,Cornwall 067C,Cornwall 067,Cornwall
TR184TJ,0,83.3,83.3,E00095959,Cornwall 067C,Cornwall 067,Cornwall
TR184TL,0,66.7,66.7,E00095969,Cornwall 067C,Cornwall 067,Cornwall
TR184TN,0,100,100,E00095956,Cornwall 068A,Cornwall 068,Cornwall
TR184TP,0,50,50,E00095959,Cornwall 067C,Cornwall 067,Cornwall
TR184TQ,0,100,100,E00095959,Cornwall 067C,Cornwall 067,Cornwall
TR184TR,0,20,20,E00095969,Cornwall 067C,Cornwall 067,Cornwall
TR184TT,0,90,90,E00095959,Cornwall 067C,Cornwall 067,Cornwall
TR184TY,0,100,100,E00095957,Cornwall 067C,Cornwall 067,Cornwall
TR184UH,0,100,100,E00096003,Cornwall 068D,Cornwall 068,Cornwall
TR184UJ,0,70.6,70.6,E00095982,Cornwall 068C,Cornwall 068,Cornwall
TR184XB,0,100,100,E00095958,Cornwall 067C,Cornwall 067,Cornwall
TR185AB,0,100,100,E00096017,Cornwall 070D,Cornwall 070,Cornwall
TR185AD,0,33.3,33.3,E00096016,Cornwall 070D,Cornwall 070,Cornwall
TR185AE,0,100,100,E00096006,Cornwall 070C,Cornwall 070,Cornwall
TR185AF,0,100,100,E00096017,Cornwall 070D,Cornwall 070,Cornwall
TR185AG,0,100,100,E00096015,Cornwall 070C,Cornwall 070,Cornwall
TR185AH,0,100,100,E00096008,Cornwall 070C,Cornwall 070,Cornwall
TR185AJ,0,96,96,E00096006,Cornwall 070C,Cornwall 070,Cornwall
TR185AL,0,77.8,77.8,E00096006,Cornwall 070C,Cornwall 070,Cornwall
TR185AN,0,100,100,E00096006,Cornwall 070C,Cornwall 070,Cornwall
TR185AP,66.7,33.3,33.3,E00096008,Cornwall 070C,Cornwall 070,Cornwall
TR185AR,30,60,60,E00096006,Cornwall 070C,Cornwall 070,Cornwall
TR185AS,0,100,100,E00096006,Cornwall 070C,Cornwall 070,Cornwall
TR185AT,0,100,100,E00096008,Cornwall 070C,Cornwall 070,Cornwall
TR185AU,0,100,100,E00096006,Cornwall 070C,Cornwall 070,Cornwall
TR185AW,0,100,100,E00096008,Cornwall 070C,Cornwall 070,Cornwall
TR185AX,0,100,100,E00096006,Cornwall 070C,Cornwall 070,Cornwall
TR185AY,0,100,100,E00096017,Cornwall 070D,Cornwall 070,Cornwall
TR185AZ,0,92.9,92.9,E00096017,Cornwall 070D,Cornwall 070,Cornwall
TR185BA,0,100,100,E00096017,Cornwall 070D,Cornwall 070,Cornwall
TR185BB,0,100,100,E00096017,Cornwall 070D,Cornwall 070,Cornwall
TR185BD,0,100,100,E00096017,Cornwall 070D,Cornwall 070,Cornwall
TR185BE,0,100,100,E00096017,Cornwall 070D,Cornwall 070,Cornwall
TR185BG,0,90.9,90.9,E00096016,Cornwall 070D,Cornwall 070,Cornwall
TR185BH,42.9,57.1,57.1,E00096006,Cornwall 070C,Cornwall 070,Cornwall
TR185BJ,0,100,100,E00096006,Cornwall 070C,Cornwall 070,Cornwall
TR185BL,0,100,100,E00096006,Cornwall 070C,Cornwall 070,Cornwall
TR185BN,0,100,100,E00096006,Cornwall 070C,Cornwall 070,Cornwall
TR185BP,0,83.3,83.3,E00096017,Cornwall 070D,Cornwall 070,Cornwall
TR185BQ,0,100,100,E00096017,Cornwall 070D,Cornwall 070,Cornwall
TR185BS,0,100,100,E00096015,Cornwall 070C,Cornwall 070,Cornwall
TR185BT,0,71.4,71.4,E00096015,Cornwall 070C,Cornwall 070,Cornwall
TR185BU,0,100,100,E00096015,Cornwall 070C,Cornwall 070,Cornwall
TR185BW,0,100,100,E00096006,Cornwall 070C,Cornwall 070,Cornwall
TR185BX,62.5,12.5,12.5,E00096015,Cornwall 070C,Cornwall 070,Cornwall
TR185BY,28.6,42.9,42.9,E00096006,Cornwall 070C,Cornwall 070,Cornwall
TR185BZ,0,100,100,E00096006,Cornwall 070C,Cornwall 070,Cornwall
TR185DA,0,100,100,E00096008,Cornwall 070C,Cornwall 070,Cornwall
TR185DB,0,100,100,E00096014,Cornwall 070C,Cornwall 070,Cornwall
TR185DD,100,0,0,E00096007,Cornwall 070B,Cornwall 070,Cornwall
TR185DE,100,0,0,E00096022,Cornwall 070D,Cornwall 070,Cornwall
TR185DF,0,100,100,E00096015,Cornwall 070C,Cornwall 070,Cornwall
TR185DG,39.6,60.4,60.4,E00096020,Cornwall 070C,Cornwall 070,Cornwall
TR185DH,100,0,0,E00096020,Cornwall 070C,Cornwall 070,Cornwall
TR185DJ,50,50,50,E00096008,Cornwall 070C,Cornwall 070,Cornwall
TR185DL,0,77.8,77.8,E00096008,Cornwall 070C,Cornwall 070,Cornwall
TR185DN,0,100,100,E00096008,Cornwall 070C,Cornwall 070,Cornwall
TR185DP,0,100,100,E00096008,Cornwall 070C,Cornwall 070,Cornwall
TR185DQ,100,0,0,E00096020,Cornwall 070C,Cornwall 070,Cornwall
TR185DR,0,100,100,E00096008,Cornwall 070C,Cornwall 070,Cornwall
TR185DS,0,50,50,E00096016,Cornwall 070D,Cornwall 070,Cornwall
TR185DT,0,100,100,E00096008,Cornwall 070C,Cornwall 070,Cornwall
TR185DU,0,100,100,E00096008,Cornwall 070C,Cornwall 070,Cornwall
TR185DW,0,100,100,E00096008,Cornwall 070C,Cornwall 070,Cornwall
TR185DX,0,100,100,E00096006,Cornwall 070C,Cornwall 070,Cornwall
TR185DY,0,100,100,E00096005,Cornwall 070D,Cornwall 070,Cornwall
TR185DZ,0,100,100,E00096005,Cornwall 070D,Cornwall 070,Cornwall
TR185EA,0,100,100,E00096005,Cornwall 070D,Cornwall 070,Cornwall
TR185EB,0,100,100,E00096005,Cornwall 070D,Cornwall 070,Cornwall
TR185ED,0,100,100,E00096005,Cornwall 070D,Cornwall 070,Cornwall
TR185EE,0,100,100,E00096005,Cornwall 070D,Cornwall 070,Cornwall
TR185EF,0,85.7,85.7,E00096005,Cornwall 070D,Cornwall 070,Cornwall
TR185EG,0,100,100,E00096018,Cornwall 070D,Cornwall 070,Cornwall
TR185EH,0,100,100,E00096018,Cornwall 070D,Cornwall 070,Cornwall
TR185EJ,0,100,100,E00096018,Cornwall 070D,Cornwall 070,Cornwall
TR185EL,0,83.3,83.3,E00096018,Cornwall 070D,Cornwall 070,Cornwall
TR185EN,0,100,100,E00096018,Cornwall 070D,Cornwall 070,Cornwall
TR185EP,0,100,100,E00096021,Cornwall 070B,Cornwall 070,Cornwall
TR185EQ,0,100,100,E00096018,Cornwall 070D,Cornwall 070,Cornwall
TR185ER,0,100,100,E00096021,Cornwall 070B,Cornwall 070,Cornwall
TR185ES,0,100,100,E00096018,Cornwall 070D,Cornwall 070,Cornwall
TR185ET,0,100,100,E00096018,Cornwall 070D,Cornwall 070,Cornwall
TR185EU,100,0,0,E00096020,Cornwall 070C,Cornwall 070,Cornwall
TR185EW,0,100,100,E00096018,Cornwall 070D,Cornwall 070,Cornwall
TR185EX,0,100,100,E00096005,Cornwall 070D,Cornwall 070,Cornwall
TR185EY,0,100,100,E00096008,Cornwall 070C,Cornwall 070,Cornwall
TR185EZ,0,100,100,E00096008,Cornwall 070C,Cornwall 070,Cornwall
TR185GA,0,100,100,E00096016,Cornwall 070D,Cornwall 070,Cornwall
TR185HG,0,100,100,E00096016,Cornwall 070D,Cornwall 070,Cornwall
TR185HH,0,75,75,E00096016,Cornwall 070D,Cornwall 070,Cornwall
TR185HJ,0,25,25,E00096016,Cornwall 070D,Cornwall 070,Cornwall
TR185HL,0,50,50,E00096016,Cornwall 070D,Cornwall 070,Cornwall
TR185HN,0,100,100,E00096016,Cornwall 070D,Cornwall 070,Cornwall
TR185HQ,0,100,100,E00096016,Cornwall 070D,Cornwall 070,Cornwall
TR185HR,0,100,100,E00096015,Cornwall 070C,Cornwall 070,Cornwall
TR185HS,11.1,88.9,88.9,E00096015,Cornwall 070C,Cornwall 070,Cornwall
TR185HT,0,100,100,E00096015,Cornwall 070C,Cornwall 070,Cornwall
TR185HU,0,75,75,E00096016,Cornwall 070D,Cornwall 070,Cornwall
TR185HW,0,91.3,91.3,E00096016,Cornwall 070D,Cornwall 070,Cornwall
TR185HX,0,100,100,E00096016,Cornwall 070D,Cornwall 070,Cornwall
TR185HY,0,100,100,E00096016,Cornwall 070D,Cornwall 070,Cornwall
TR185HZ,0,75,75,E00096016,Cornwall 070D,Cornwall 070,Cornwall
TR185JA,0,100,100,E00096016,Cornwall 070D,Cornwall 070,Cornwall
TR185JB,0,60,60,E00096016,Cornwall 070D,Cornwall 070,Cornwall
TR185JD,0,100,100,E00096016,Cornwall 070D,Cornwall 070,Cornwall
TR185JE,0,100,100,E00096005,Cornwall 070D,Cornwall 070,Cornwall
TR185JF,0,100,100,E00096005,Cornwall 070D,Cornwall 070,Cornwall
TR185JG,0,100,100,E00096017,Cornwall 070D,Cornwall 070,Cornwall
TR185JH,0,100,100,E00096005,Cornwall 070D,Cornwall 070,Cornwall
TR185JJ,0,75,75,E00096005,Cornwall 070D,Cornwall 070,Cornwall
TR185JL,0,100,100,E00096017,Cornwall 070D,Cornwall 070,Cornwall
TR185JN,0,72.7,72.7,E00096005,Cornwall 070D,Cornwall 070,Cornwall
TR185JP,0,100,100,E00096018,Cornwall 070D,Cornwall 070,Cornwall
TR185JQ,0,87,87,E00096017,Cornwall 070D,Cornwall 070,Cornwall
TR185JR,0,100,100,E00096021,Cornwall 070B,Cornwall 070,Cornwall
TR185JS,0,71.4,71.4,E00096021,Cornwall 070B,Cornwall 070,Cornwall
TR185JT,0,100,100,E00096021,Cornwall 070B,Cornwall 070,Cornwall
TR185JU,0,83.3,83.3,E00096021,Cornwall 070B,Cornwall 070,Cornwall
TR185JW,0,100,100,E00096018,Cornwall 070D,Cornwall 070,Cornwall
TR185JX,0,100,100,E00096005,Cornwall 070D,Cornwall 070,Cornwall
TR185JY,0,100,100,E00096005,Cornwall 070D,Cornwall 070,Cornwall
TR185JZ,0,100,100,E00096021,Cornwall 070B,Cornwall 070,Cornwall
TR185LA,0,100,100,E00096021,Cornwall 070B,Cornwall 070,Cornwall
TR185LB,0,100,100,E00096021,Cornwall 070B,Cornwall 070,Cornwall
TR185LD,0,100,100,E00096021,Cornwall 070B,Cornwall 070,Cornwall
TR185LE,0,100,100,E00096021,Cornwall 070B,Cornwall 070,Cornwall
TR185LF,0,100,100,E00096021,Cornwall 070B,Cornwall 070,Cornwall
TR185LG,0,100,100,E00096021,Cornwall 070B,Cornwall 070,Cornwall
TR185LH,100,0,0,E00096019,Cornwall 070D,Cornwall 070,Cornwall
TR185LL,100,0,0,E00096019,Cornwall 070D,Cornwall 070,Cornwall
TR185LN,100,0,0,E00096021,Cornwall 070B,Cornwall 070,Cornwall
TR185LP,0,100,100,E00096021,Cornwall 070B,Cornwall 070,Cornwall
TR185LQ,0,100,100,E00096021,Cornwall 070B,Cornwall 070,Cornwall
TR185LR,0,100,100,E00096021,Cornwall 070B,Cornwall 070,Cornwall
TR185LS,33.3,66.7,66.7,E00096018,Cornwall 070D,Cornwall 070,Cornwall
TR185LT,0,33.3,33.3,E00096021,Cornwall 070B,Cornwall 070,Cornwall
TR185LU,0,100,100,E00096018,Cornwall 070D,Cornwall 070,Cornwall
TR185LW,57.1,42.9,42.9,E00096021,Cornwall 070B,Cornwall 070,Cornwall
TR185LX,42.9,57.1,57.1,E00096018,Cornwall 070D,Cornwall 070,Cornwall
TR185LY,44.4,33.3,33.3,E00096005,Cornwall 070D,Cornwall 070,Cornwall
TR185LZ,100,0,0,E00096022,Cornwall 070D,Cornwall 070,Cornwall
TR185NA,100,0,0,E00096019,Cornwall 070D,Cornwall 070,Cornwall
TR185ND,100,0,0,E00096019,Cornwall 070D,Cornwall 070,Cornwall
TR185NE,100,0,0,E00096019,Cornwall 070D,Cornwall 070,Cornwall
TR185NF,100,0,0,E00096019,Cornwall 070D,Cornwall 070,Cornwall
TR185NG,100,0,0,E00096019,Cornwall 070D,Cornwall 070,Cornwall
TR185NH,100,0,0,E00096019,Cornwall 070D,Cornwall 070,Cornwall
TR185NJ,100,0,0,E00096019,Cornwall 070D,Cornwall 070,Cornwall
TR185NL,100,0,0,E00096019,Cornwall 070D,Cornwall 070,Cornwall
TR185NN,100,0,0,E00096022,Cornwall 070D,Cornwall 070,Cornwall
TR185NP,100,0,0,E00096022,Cornwall 070D,Cornwall 070,Cornwall
TR185NQ,100,0,0,E00096019,Cornwall 070D,Cornwall 070,Cornwall
TR185NR,100,0,0,E00096022,Cornwall 070D,Cornwall 070,Cornwall
TR185NS,100,0,0,E00096007,Cornwall 070B,Cornwall 070,Cornwall
TR185NT,100,0,0,E00096007,Cornwall 070B,Cornwall 070,Cornwall
TR185NU,0,0,0,E00096007,Cornwall 070B,Cornwall 070,Cornwall
TR185NW,100,0,0,E00096022,Cornwall 070D,Cornwall 070,Cornwall
TR185NX,100,0,0,E00096022,Cornwall 070D,Cornwall 070,Cornwall
TR185NY,100,0,0,E00096021,Cornwall 070B,Cornwall 070,Cornwall
TR185NZ,100,0,0,E00096021,Cornwall 070B,Cornwall 070,Cornwall
TR185PA,0,100,100,E00096018,Cornwall 070D,Cornwall 070,Cornwall
TR185PB,0,100,100,E00096018,Cornwall 070D,Cornwall 070,Cornwall
TR185PD,0,100,100,E00096021,Cornwall 070B,Cornwall 070,Cornwall
TR185PE,42.9,57.1,57.1,E00096018,Cornwall 070D,Cornwall 070,Cornwall
TR185PF,100,0,0,E00096018,Cornwall 070D,Cornwall 070,Cornwall
TR185PN,0,100,100,E00096013,Cornwall 070C,Cornwall 070,Cornwall
TR185PP,0,100,100,E00096014,Cornwall 070C,Cornwall 070,Cornwall
TR185PR,0,100,100,E00096016,Cornwall 070D,Cornwall 070,Cornwall
TR185PS,0,100,100,E00096016,Cornwall 070D,Cornwall 070,Cornwall
TR185PT,19.4,80.6,80.6,E00096016,Cornwall 070D,Cornwall 070,Cornwall
TR185PW,83.3,16.7,16.7,E00096014,Cornwall 070C,Cornwall 070,Cornwall
TR185PZ,4.7,95.3,95.3,E00096014,Cornwall 070C,Cornwall 070,Cornwall
TR185QA,0,100,100,E00096014,Cornwall 070C,Cornwall 070,Cornwall
TR185QB,0,100,100,E00096014,Cornwall 070C,Cornwall 070,Cornwall
TR185QD,0,93.8,93.8,E00096014,Cornwall 070C,Cornwall 070,Cornwall
TR185QE,0,100,100,E00096014,Cornwall 070C,Cornwall 070,Cornwall
TR185QF,0,100,100,E00096015,Cornwall 070C,Cornwall 070,Cornwall
TR185QG,0,100,100,E00096014,Cornwall 070C,Cornwall 070,Cornwall
TR185QH,0,100,100,E00096015,Cornwall 070C,Cornwall 070,Cornwall
TR185QJ,100,0,0,E00096013,Cornwall 070C,Cornwall 070,Cornwall
TR185QL,100,0,0,E00096015,Cornwall 070C,Cornwall 070,Cornwall
TR185QN,100,0,0,E00096013,Cornwall 070C,Cornwall 070,Cornwall
TR185QP,100,0,0,E00096013,Cornwall 070C,Cornwall 070,Cornwall
TR185QQ,0,100,100,E00096014,Cornwall 070C,Cornwall 070,Cornwall
TR185QR,100,0,0,E00096015,Cornwall 070C,Cornwall 070,Cornwall
TR185QS,87.5,0,0,E00096015,Cornwall 070C,Cornwall 070,Cornwall
TR185QT,100,0,0,E00096013,Cornwall 070C,Cornwall 070,Cornwall
TR185QU,100,0,0,E00096015,Cornwall 070C,Cornwall 070,Cornwall
TR185QW,97.5,2.5,2.5,E00096013,Cornwall 070C,Cornwall 070,Cornwall
TR185QX,100,0,0,E00096015,Cornwall 070C,Cornwall 070,Cornwall
TR185QY,100,0,0,E00096015,Cornwall 070C,Cornwall 070,Cornwall
TR185QZ,0,100,100,E00096014,Cornwall 070C,Cornwall 070,Cornwall
TR185RB,0,100,100,E00096008,Cornwall 070C,Cornwall 070,Cornwall
TR196AA,0,86.4,86.4,E00096031,Cornwall 065D,Cornwall 065,Cornwall
TR196AB,0,100,100,E00096031,Cornwall 065D,Cornwall 065,Cornwall
TR196AD,0,100,100,E00096031,Cornwall 065D,Cornwall 065,Cornwall
TR196AE,0,87.5,87.5,E00096031,Cornwall 065D,Cornwall 065,Cornwall
TR196AF,0,100,100,E00096031,Cornwall 065D,Cornwall 065,Cornwall
TR196AG,0,100,100,E00096031,Cornwall 065D,Cornwall 065,Cornwall
TR196AH,0,100,100,E00096031,Cornwall 065D,Cornwall 065,Cornwall
TR196AJ,0,100,100,E00096026,Cornwall 069C,Cornwall 069,Cornwall
TR196AL,0,0,0,E00096023,Cornwall 065D,Cornwall 065,Cornwall
TR196AN,0,0,0,E00096023,Cornwall 065D,Cornwall 065,Cornwall
TR196AP,0,33.3,33.3,E00096023,Cornwall 065D,Cornwall 065,Cornwall
TR196AQ,0,100,100,E00096031,Cornwall 065D,Cornwall 065,Cornwall
TR196AR,0,100,100,E00096023,Cornwall 065D,Cornwall 065,Cornwall
TR196AS,0,0,0,E00096023,Cornwall 065D,Cornwall 065,Cornwall
TR196AT,0,100,100,E00095928,Cornwall 065B,Cornwall 065,Cornwall
TR196AU,0,90.9,90.9,E00096023,Cornwall 065D,Cornwall 065,Cornwall
TR196AW,0,0,0,E00096023,Cornwall 065D,Cornwall 065,Cornwall
TR196AX,0,50,50,E00096029,Cornwall 069C,Cornwall 069,Cornwall
TR196AZ,100,0,0,E00096007,Cornwall 070B,Cornwall 070,Cornwall
TR196BA,0,75,75,E00096027,Cornwall 065D,Cornwall 065,Cornwall
TR196BB,0,93.8,93.8,E00096027,Cornwall 065D,Cornwall 065,Cornwall
TR196BD,0,100,100,E00096027,Cornwall 065D,Cornwall 065,Cornwall
TR196BE,0,100,100,E00096024,Cornwall 065D,Cornwall 065,Cornwall
TR196BG,0,44.4,44.4,E00096024,Cornwall 065D,Cornwall 065,Cornwall
TR196BH,0,100,100,E00096024,Cornwall 065D,Cornwall 065,Cornwall
TR196BJ,0,66.7,66.7,E00096024,Cornwall 065D,Cornwall 065,Cornwall
TR196BL,0,80,80,E00096024,Cornwall 065D,Cornwall 065,Cornwall
TR196BN,0,66.7,66.7,E00096024,Cornwall 065D,Cornwall 065,Cornwall
TR196BP,0,85.7,85.7,E00096024,Cornwall 065D,Cornwall 065,Cornwall
TR196BQ,0,87.5,87.5,E00096024,Cornwall 065D,Cornwall 065,Cornwall
TR196BS,0,77.8,77.8,E00096024,Cornwall 065D,Cornwall 065,Cornwall
TR196BT,0,100,100,E00096027,Cornwall 065D,Cornwall 065,Cornwall
TR196BU,0,100,100,E00096027,Cornwall 065D,Cornwall 065,Cornwall
TR196BW,0,100,100,E00096024,Cornwall 065D,Cornwall 065,Cornwall
TR196BX,0,100,100,E00096027,Cornwall 065D,Cornwall 065,Cornwall
TR196BY,0,100,100,E00096027,Cornwall 065D,Cornwall 065,Cornwall
TR196BZ,0,100,100,E00096026,Cornwall 069C,Cornwall 069,Cornwall
TR196DA,0,91.7,91.7,E00096026,Cornwall 069C,Cornwall 069,Cornwall
TR196DB,0,100,100,E00096027,Cornwall 065D,Cornwall 065,Cornwall
TR196DD,0,100,100,E00096025,Cornwall 069C,Cornwall 069,Cornwall
TR196DE,0,100,100,E00096025,Cornwall 069C,Cornwall 069,Cornwall
TR196DF,0,50,50,E00096027,Cornwall 065D,Cornwall 065,Cornwall
TR196DG,0,66.7,66.7,E00096027,Cornwall 065D,Cornwall 065,Cornwall
TR196DH,0,80,80,E00096024,Cornwall 065D,Cornwall 065,Cornwall
TR196DJ,0,90,90,E00096024,Cornwall 065D,Cornwall 065,Cornwall
TR196DL,0,87.5,87.5,E00096024,Cornwall 065D,Cornwall 065,Cornwall
TR196DN,0,100,100,E00096025,Cornwall 069C,Cornwall 069,Cornwall
TR196DP,0,100,100,E00096025,Cornwall 069C,Cornwall 069,Cornwall
TR196DQ,0,100,100,E00096024,Cornwall 065D,Cornwall 065,Cornwall
TR196DR,0,100,100,E00096027,Cornwall 065D,Cornwall 065,Cornwall
TR196DS,0,100,100,E00096027,Cornwall 065D,Cornwall 065,Cornwall
TR196DT,0,80,80,E00096027,Cornwall 065D,Cornwall 065,Cornwall
TR196DU,0,94.7,94.7,E00096027,Cornwall 065D,Cornwall 065,Cornwall
TR196DW,0,100,100,E00096025,Cornwall 069C,Cornwall 069,Cornwall
TR196DX,0,100,100,E00096027,Cornwall 065D,Cornwall 065,Cornwall
TR196DY,0,100,100,E00096025,Cornwall 069C,Cornwall 069,Cornwall
TR196DZ,0,95.5,95.5,E00096027,Cornwall 065D,Cornwall 065,Cornwall
TR196EA,0,69.2,69.2,E00096026,Cornwall 069C,Cornwall 069,Cornwall
TR196EB,0,33.3,33.3,E00096026,Cornwall 069C,Cornwall 069,Cornwall
TR196ED,0,100,100,E00096026,Cornwall 069C,Cornwall 069,Cornwall
TR196EE,0,100,100,E00096031,Cornwall 065D,Cornwall 065,Cornwall
TR196EF,0,92.9,92.9,E00096031,Cornwall 065D,Cornwall 065,Cornwall
TR196EG,0,100,100,E00096031,Cornwall 065D,Cornwall 065,Cornwall
TR196EH,0,100,100,E00096026,Cornwall 069C,Cornwall 069,Cornwall
TR196EJ,0,83.3,83.3,E00096031,Cornwall 065D,Cornwall 065,Cornwall
TR196EL,0,80,80,E00096026,Cornwall 069C,Cornwall 069,Cornwall
TR196EP,0,100,100,E00096027,Cornwall 065D,Cornwall 065,Cornwall
TR196EQ,0,100,100,E00096031,Cornwall 065D,Cornwall 065,Cornwall
TR196ER,0,0,0,E00096024,Cornwall 065D,Cornwall 065,Cornwall
TR196ES,0,93.3,93.3,E00096025,Cornwall 069C,Cornwall 069,Cornwall
TR196ET,0,75,75,E00096026,Cornwall 069C,Cornwall 069,Cornwall
TR196EU,0,100,100,E00096026,Cornwall 069C,Cornwall 069,Cornwall
TR196EX,0,100,100,E00096025,Cornwall 069C,Cornwall 069,Cornwall
TR196EY,0,100,100,E00096026,Cornwall 069C,Cornwall 069,Cornwall
TR196EZ,0,62.5,62.5,E00096026,Cornwall 069C,Cornwall 069,Cornwall
TR196HA,0,100,100,E00096026,Cornwall 069C,Cornwall 069,Cornwall
TR196HD,0,100,100,E00096029,Cornwall 069C,Cornwall 069,Cornwall
TR196HE,0,100,100,E00096026,Cornwall 069C,Cornwall 069,Cornwall
TR196HF,0,66.7,66.7,E00096026,Cornwall 069C,Cornwall 069,Cornwall
TR196HG,0,66.7,66.7,E00096026,Cornwall 069C,Cornwall 069,Cornwall
TR196HH,0,100,100,E00096026,Cornwall 069C,Cornwall 069,Cornwall
TR196HJ,0,88,88,E00096029,Cornwall 069C,Cornwall 069,Cornwall
TR196HL,0,100,100,E00096029,Cornwall 069C,Cornwall 069,Cornwall
TR196HP,0,84.2,84.2,E00096026,Cornwall 069C,Cornwall 069,Cornwall
TR196HQ,0,90,90,E00096026,Cornwall 069C,Cornwall 069,Cornwall
TR196HR,0,80,80,E00096026,Cornwall 069C,Cornwall 069,Cornwall
TR196HS,0,50,50,E00096026,Cornwall 069C,Cornwall 069,Cornwall
TR196HT,0,80,80,E00096026,Cornwall 069C,Cornwall 069,Cornwall
TR196HU,0,100,100,E00096026,Cornwall 069C,Cornwall 069,Cornwall
TR196HX,0,57.1,57.1,E00096026,Cornwall 069C,Cornwall 069,Cornwall
TR196HY,0,50,50,E00096026,Cornwall 069C,Cornwall 069,Cornwall
TR196HZ,0,84.6,84.6,E00096026,Cornwall 069C,Cornwall 069,Cornwall
TR196JA,0,0,0,E00096026,Cornwall 069C,Cornwall 069,Cornwall
TR196JB,0,9.1,9.1,E00095950,Cornwall 069A,Cornwall 069,Cornwall
TR196JD,0,100,100,E00096026,Cornwall 069C,Cornwall 069,Cornwall
TR196JF,0,0,0,E00095950,Cornwall 069A,Cornwall 069,Cornwall
TR196JH,66.7,0,0,E00096028,Cornwall 069C,Cornwall 069,Cornwall
TR196JJ,0,25,25,E00096028,Cornwall 069C,Cornwall 069,Cornwall
TR196JL,100,0,0,E00096028,Cornwall 069C,Cornwall 069,Cornwall
TR196JN,75,0,0,E00096028,Cornwall 069C,Cornwall 069,Cornwall
TR196JP,0,0,0,E00096029,Cornwall 069C,Cornwall 069,Cornwall
TR196JR,0,0,0,E00096029,Cornwall 069C,Cornwall 069,Cornwall
TR196JS,0,85,85,E00096029,Cornwall 069C,Cornwall 069,Cornwall
TR196JT,0,100,100,E00096029,Cornwall 069C,Cornwall 069,Cornwall
TR196JU,0,86.4,86.4,E00096029,Cornwall 069C,Cornwall 069,Cornwall
TR196JW,0,0,0,E00096028,Cornwall 069C,Cornwall 069,Cornwall
TR196JX,0,95.5,95.5,E00096029,Cornwall 069C,Cornwall 069,Cornwall
TR196JY,0,97,97,E00096029,Cornwall 069C,Cornwall 069,Cornwall
TR196JZ,100,0,0,E00096028,Cornwall 069C,Cornwall 069,Cornwall
TR196LD,100,0,0,E00096028,Cornwall 069C,Cornwall 069,Cornwall
TR196LE,0,100,100,E00096029,Cornwall 069C,Cornwall 069,Cornwall
